filename,labels,type,length,aug_type
W_003\3-20-aug_9_mirror_None&jitter_0.025.npz,W_003,train,48,aug_9_mirror_None&jitter_0.025
W_003\3-20-aug_10_occlusion_0.1&rotate_-5.npz,W_003,train,48,aug_10_occlusion_0.1&rotate_-5
W_003\3-20-aug_11_rotate_-5&scale_0.8.npz,W_003,train,48,aug_11_rotate_-5&scale_0.8
W_003\3-20-aug_12_rotate_-5&mirror_None.npz,W_003,train,48,aug_12_rotate_-5&mirror_None
W_003\3-20-aug_13_rotate_-5.npz,W_003,train,48,aug_13_rotate_-5
W_003\3-20-aug_14_landmark_drop_0.2.npz,W_003,train,48,aug_14_landmark_drop_0.2
W_003\3-21-original.npz,W_003,test,74,original
W_003\3-21-aug_1_jitter_0.025&jitter_0.015.npz,W_003,test,74,aug_1_jitter_0.025&jitter_0.015
W_003\3-21-aug_2_landmark_drop_0.1&occlusion_0.1.npz,W_003,test,74,aug_2_landmark_drop_0.1&occlusion_0.1
W_003\3-21-aug_3_jitter_0.025&scale_0.8.npz,W_003,test,74,aug_3_jitter_0.025&scale_0.8
W_003\3-21-aug_4_time_warp_0.8.npz,W_003,test,59,aug_4_time_warp_0.8
W_003\3-21-aug_5_jitter_0.015.npz,W_003,test,74,aug_5_jitter_0.015
W_003\3-21-aug_6_occlusion_0.1.npz,W_003,test,74,aug_6_occlusion_0.1
W_003\3-21-aug_7_scale_0.8.npz,W_003,test,74,aug_7_scale_0.8
W_003\3-21-aug_8_time_warp_0.8&jitter_0.025.npz,W_003,test,59,aug_8_time_warp_0.8&jitter_0.025
W_003\3-21-aug_9_scale_1.2&jitter_0.025.npz,W_003,test,74,aug_9_scale_1.2&jitter_0.025
W_003\3-21-aug_10_time_warp_0.8.npz,W_003,test,59,aug_10_time_warp_0.8
W_003\3-21-aug_11_occlusion_0.05&mirror_None.npz,W_003,test,74,aug_11_occlusion_0.05&mirror_None
W_003\3-21-aug_12_scale_1.2.npz,W_003,test,74,aug_12_scale_1.2
W_003\3-21-aug_13_jitter_0.025&time_warp_0.8.npz,W_003,test,59,aug_13_jitter_0.025&time_warp_0.8
W_003\3-21-aug_14_landmark_drop_0.2.npz,W_003,test,74,aug_14_landmark_drop_0.2
W_003\3-22-original.npz,W_003,test,72,original
W_003\3-22-aug_1_landmark_drop_0.2&rotate_-5.npz,W_003,test,72,aug_1_landmark_drop_0.2&rotate_-5
W_003\3-22-aug_2_jitter_0.015&occlusion_0.05.npz,W_003,test,72,aug_2_jitter_0.015&occlusion_0.05
W_003\3-22-aug_3_scale_1.2&rotate_5.npz,W_003,test,72,aug_3_scale_1.2&rotate_5
W_003\3-22-aug_4_rotate_5&occlusion_0.05.npz,W_003,test,72,aug_4_rotate_5&occlusion_0.05
W_003\3-22-aug_5_landmark_drop_0.1.npz,W_003,test,72,aug_5_landmark_drop_0.1
W_003\3-22-aug_6_jitter_0.025.npz,W_003,test,72,aug_6_jitter_0.025
W_003\3-22-aug_7_scale_1.2&landmark_drop_0.1.npz,W_003,test,72,aug_7_scale_1.2&landmark_drop_0.1
W_003\3-22-aug_8_landmark_drop_0.2&rotate_-5.npz,W_003,test,72,aug_8_landmark_drop_0.2&rotate_-5
W_003\3-22-aug_9_landmark_drop_0.1.npz,W_003,test,72,aug_9_landmark_drop_0.1
W_003\3-22-aug_10_landmark_drop_0.1.npz,W_003,test,72,aug_10_landmark_drop_0.1
W_003\3-22-aug_11_occlusion_0.1&landmark_drop_0.1.npz,W_003,test,72,aug_11_occlusion_0.1&landmark_drop_0.1
W_003\3-22-aug_12_rotate_5&occlusion_0.1.npz,W_003,test,72,aug_12_rotate_5&occlusion_0.1
W_003\3-22-aug_13_landmark_drop_0.1.npz,W_003,test,72,aug_13_landmark_drop_0.1
W_003\3-22-aug_14_jitter_0.025.npz,W_003,test,72,aug_14_jitter_0.025
W_003\3-23-original.npz,W_003,train,41,original
W_003\3-23-aug_1_occlusion_0.1&rotate_5.npz,W_003,train,41,aug_1_occlusion_0.1&rotate_5
W_003\3-23-aug_2_time_warp_0.8&occlusion_0.05.npz,W_003,train,32,aug_2_time_warp_0.8&occlusion_0.05
W_003\3-23-aug_3_landmark_drop_0.1&time_reverse_None.npz,W_003,train,41,aug_3_landmark_drop_0.1&time_reverse_None
W_003\3-23-aug_4_landmark_drop_0.1.npz,W_003,train,41,aug_4_landmark_drop_0.1
W_003\3-23-aug_5_time_warp_1.2.npz,W_003,train,49,aug_5_time_warp_1.2
W_003\3-23-aug_6_landmark_drop_0.1.npz,W_003,train,41,aug_6_landmark_drop_0.1
W_003\3-23-aug_7_rotate_-5&time_reverse_None.npz,W_003,train,41,aug_7_rotate_-5&time_reverse_None
W_003\3-23-aug_8_landmark_drop_0.2.npz,W_003,train,41,aug_8_landmark_drop_0.2
W_003\3-23-aug_9_rotate_5&jitter_0.025.npz,W_003,train,41,aug_9_rotate_5&jitter_0.025
W_003\3-23-aug_10_mirror_None.npz,W_003,train,41,aug_10_mirror_None
W_003\3-23-aug_11_rotate_-5&occlusion_0.05.npz,W_003,train,41,aug_11_rotate_-5&occlusion_0.05
W_003\3-23-aug_12_occlusion_0.05&time_reverse_None.npz,W_003,train,41,aug_12_occlusion_0.05&time_reverse_None
W_003\3-23-aug_13_time_reverse_None.npz,W_003,train,41,aug_13_time_reverse_None
W_003\3-23-aug_14_time_warp_1.2.npz,W_003,train,49,aug_14_time_warp_1.2
W_003\3-24-original.npz,W_003,test,50,original
W_003\3-24-aug_1_landmark_drop_0.2&rotate_5.npz,W_003,test,50,aug_1_landmark_drop_0.2&rotate_5
W_003\3-24-aug_2_time_warp_0.8.npz,W_003,test,40,aug_2_time_warp_0.8
W_003\3-24-aug_3_time_reverse_None&scale_0.8.npz,W_003,test,50,aug_3_time_reverse_None&scale_0.8
W_003\3-24-aug_4_scale_1.2.npz,W_003,test,50,aug_4_scale_1.2
W_003\3-24-aug_5_rotate_-5.npz,W_003,test,50,aug_5_rotate_-5
W_003\3-24-aug_6_jitter_0.015&landmark_drop_0.1.npz,W_003,test,50,aug_6_jitter_0.015&landmark_drop_0.1
W_003\3-24-aug_7_occlusion_0.05.npz,W_003,test,50,aug_7_occlusion_0.05
W_003\3-24-aug_8_jitter_0.015.npz,W_003,test,50,aug_8_jitter_0.015
W_003\3-24-aug_9_time_warp_0.8.npz,W_003,test,40,aug_9_time_warp_0.8
W_003\3-24-aug_10_time_warp_1.2&time_reverse_None.npz,W_003,test,60,aug_10_time_warp_1.2&time_reverse_None
W_003\3-24-aug_11_jitter_0.015.npz,W_003,test,50,aug_11_jitter_0.015
W_003\3-24-aug_12_rotate_5&time_warp_0.8.npz,W_003,test,40,aug_12_rotate_5&time_warp_0.8
W_003\3-24-aug_13_rotate_-5.npz,W_003,test,50,aug_13_rotate_-5
W_003\3-24-aug_14_rotate_-5&landmark_drop_0.2.npz,W_003,test,50,aug_14_rotate_-5&landmark_drop_0.2
W_003\3-25-original.npz,W_003,test,74,original
W_003\3-25-aug_1_time_warp_1.2&scale_0.8.npz,W_003,test,88,aug_1_time_warp_1.2&scale_0.8
W_003\3-25-aug_2_jitter_0.025.npz,W_003,test,74,aug_2_jitter_0.025
W_003\3-25-aug_3_occlusion_0.05&time_warp_1.2.npz,W_003,test,88,aug_3_occlusion_0.05&time_warp_1.2
W_003\3-25-aug_4_mirror_None&time_reverse_None.npz,W_003,test,74,aug_4_mirror_None&time_reverse_None
W_003\3-25-aug_5_scale_0.8&time_reverse_None.npz,W_003,test,74,aug_5_scale_0.8&time_reverse_None
W_003\3-25-aug_6_time_warp_0.8&jitter_0.015.npz,W_003,test,59,aug_6_time_warp_0.8&jitter_0.015
W_003\3-25-aug_7_landmark_drop_0.1.npz,W_003,test,74,aug_7_landmark_drop_0.1
W_003\3-25-aug_8_scale_0.8&scale_1.2.npz,W_003,test,74,aug_8_scale_0.8&scale_1.2
W_003\3-25-aug_9_rotate_5.npz,W_003,test,74,aug_9_rotate_5
W_003\3-25-aug_10_mirror_None.npz,W_003,test,74,aug_10_mirror_None
W_003\3-25-aug_11_landmark_drop_0.2.npz,W_003,test,74,aug_11_landmark_drop_0.2
W_003\3-25-aug_12_rotate_5.npz,W_003,test,74,aug_12_rotate_5
W_003\3-25-aug_13_jitter_0.015.npz,W_003,test,74,aug_13_jitter_0.015
W_003\3-25-aug_14_jitter_0.015.npz,W_003,test,74,aug_14_jitter_0.015
W_003\3-26-original.npz,W_003,train,69,original
W_003\3-26-aug_1_mirror_None.npz,W_003,train,69,aug_1_mirror_None
W_003\3-26-aug_2_time_warp_1.2&occlusion_0.05.npz,W_003,train,82,aug_2_time_warp_1.2&occlusion_0.05
W_003\3-26-aug_3_scale_1.2.npz,W_003,train,69,aug_3_scale_1.2
W_003\3-26-aug_4_jitter_0.025&rotate_5.npz,W_003,train,69,aug_4_jitter_0.025&rotate_5
W_003\3-26-aug_5_scale_1.2&jitter_0.025.npz,W_003,train,69,aug_5_scale_1.2&jitter_0.025
W_003\3-26-aug_6_mirror_None.npz,W_003,train,69,aug_6_mirror_None
W_003\3-26-aug_7_landmark_drop_0.2.npz,W_003,train,69,aug_7_landmark_drop_0.2
W_003\3-26-aug_8_time_warp_1.2.npz,W_003,train,82,aug_8_time_warp_1.2
W_003\3-26-aug_9_rotate_-5&mirror_None.npz,W_003,train,69,aug_9_rotate_-5&mirror_None
W_003\3-26-aug_10_jitter_0.015.npz,W_003,train,69,aug_10_jitter_0.015
W_003\3-26-aug_11_jitter_0.015.npz,W_003,train,69,aug_11_jitter_0.015
W_003\3-26-aug_12_occlusion_0.1&time_warp_1.2.npz,W_003,train,82,aug_12_occlusion_0.1&time_warp_1.2
W_003\3-26-aug_13_jitter_0.025&mirror_None.npz,W_003,train,69,aug_13_jitter_0.025&mirror_None
W_003\3-26-aug_14_rotate_5&jitter_0.015.npz,W_003,train,69,aug_14_rotate_5&jitter_0.015
W_003\3-27-original.npz,W_003,test,42,original
W_003\3-27-aug_1_jitter_0.025&time_reverse_None.npz,W_003,test,42,aug_1_jitter_0.025&time_reverse_None
W_003\3-27-aug_2_rotate_5.npz,W_003,test,42,aug_2_rotate_5
W_003\3-27-aug_3_jitter_0.015.npz,W_003,test,42,aug_3_jitter_0.015
W_003\3-27-aug_4_rotate_-5&time_warp_1.2.npz,W_003,test,50,aug_4_rotate_-5&time_warp_1.2
W_003\3-27-aug_5_scale_0.8.npz,W_003,test,42,aug_5_scale_0.8
W_003\3-27-aug_6_scale_1.2.npz,W_003,test,42,aug_6_scale_1.2
W_003\3-27-aug_7_occlusion_0.05&jitter_0.015.npz,W_003,test,42,aug_7_occlusion_0.05&jitter_0.015
W_003\3-27-aug_8_scale_1.2.npz,W_003,test,42,aug_8_scale_1.2
W_003\3-27-aug_9_rotate_5.npz,W_003,test,42,aug_9_rotate_5
W_003\3-27-aug_10_time_warp_0.8&rotate_5.npz,W_003,test,33,aug_10_time_warp_0.8&rotate_5
W_003\3-27-aug_11_scale_0.8.npz,W_003,test,42,aug_11_scale_0.8
W_003\3-27-aug_12_landmark_drop_0.2.npz,W_003,test,42,aug_12_landmark_drop_0.2
W_003\3-27-aug_13_landmark_drop_0.1.npz,W_003,test,42,aug_13_landmark_drop_0.1
W_003\3-27-aug_14_scale_0.8.npz,W_003,test,42,aug_14_scale_0.8
W_003\3-28-original.npz,W_003,train,69,original
W_003\3-28-aug_1_time_warp_1.2.npz,W_003,train,82,aug_1_time_warp_1.2
W_003\3-28-aug_2_jitter_0.025&occlusion_0.1.npz,W_003,train,69,aug_2_jitter_0.025&occlusion_0.1
W_003\3-28-aug_3_rotate_-5.npz,W_003,train,69,aug_3_rotate_-5
W_003\3-28-aug_4_time_warp_1.2.npz,W_003,train,82,aug_4_time_warp_1.2
W_003\3-28-aug_5_rotate_5&time_reverse_None.npz,W_003,train,69,aug_5_rotate_5&time_reverse_None
W_003\3-28-aug_6_mirror_None.npz,W_003,train,69,aug_6_mirror_None
W_003\3-28-aug_7_mirror_None&rotate_5.npz,W_003,train,69,aug_7_mirror_None&rotate_5
W_003\3-28-aug_8_rotate_5.npz,W_003,train,69,aug_8_rotate_5
W_003\3-28-aug_9_time_reverse_None&time_warp_0.8.npz,W_003,train,55,aug_9_time_reverse_None&time_warp_0.8
W_003\3-28-aug_10_scale_1.2.npz,W_003,train,69,aug_10_scale_1.2
W_003\3-28-aug_11_jitter_0.025.npz,W_003,train,69,aug_11_jitter_0.025
W_003\3-28-aug_12_landmark_drop_0.2&jitter_0.025.npz,W_003,train,69,aug_12_landmark_drop_0.2&jitter_0.025
W_003\3-28-aug_13_occlusion_0.05.npz,W_003,train,69,aug_13_occlusion_0.05
W_003\3-28-aug_14_occlusion_0.05.npz,W_003,train,69,aug_14_occlusion_0.05
W_003\3-29-original.npz,W_003,train,73,original
W_003\3-29-aug_1_occlusion_0.05&landmark_drop_0.2.npz,W_003,train,73,aug_1_occlusion_0.05&landmark_drop_0.2
W_003\3-29-aug_2_time_reverse_None.npz,W_003,train,73,aug_2_time_reverse_None
W_003\3-29-aug_3_jitter_0.025&scale_0.8.npz,W_003,train,73,aug_3_jitter_0.025&scale_0.8
W_003\3-29-aug_4_time_warp_0.8&scale_0.8.npz,W_003,train,58,aug_4_time_warp_0.8&scale_0.8
W_003\3-29-aug_5_rotate_5&jitter_0.025.npz,W_003,train,73,aug_5_rotate_5&jitter_0.025
W_003\3-29-aug_6_rotate_-5.npz,W_003,train,73,aug_6_rotate_-5
W_003\3-29-aug_7_landmark_drop_0.1.npz,W_003,train,73,aug_7_landmark_drop_0.1
W_003\3-29-aug_8_time_warp_0.8&landmark_drop_0.2.npz,W_003,train,58,aug_8_time_warp_0.8&landmark_drop_0.2
W_003\3-29-aug_9_landmark_drop_0.2&occlusion_0.05.npz,W_003,train,73,aug_9_landmark_drop_0.2&occlusion_0.05
W_003\3-29-aug_10_occlusion_0.1.npz,W_003,train,73,aug_10_occlusion_0.1
W_003\3-29-aug_11_time_warp_1.2&rotate_-5.npz,W_003,train,87,aug_11_time_warp_1.2&rotate_-5
W_003\3-29-aug_12_scale_0.8&occlusion_0.1.npz,W_003,train,73,aug_12_scale_0.8&occlusion_0.1
W_003\3-29-aug_13_scale_0.8.npz,W_003,train,73,aug_13_scale_0.8
W_003\3-29-aug_14_occlusion_0.1.npz,W_003,train,73,aug_14_occlusion_0.1
W_003\3-3-original.npz,W_003,train,55,original
W_003\3-3-aug_1_time_warp_0.8.npz,W_003,train,44,aug_1_time_warp_0.8
W_003\3-3-aug_2_rotate_-5&landmark_drop_0.2.npz,W_003,train,55,aug_2_rotate_-5&landmark_drop_0.2
W_003\3-3-aug_3_jitter_0.015.npz,W_003,train,55,aug_3_jitter_0.015
W_003\3-3-aug_4_landmark_drop_0.2.npz,W_003,train,55,aug_4_landmark_drop_0.2
W_003\3-3-aug_5_jitter_0.025&scale_0.8.npz,W_003,train,55,aug_5_jitter_0.025&scale_0.8
W_003\3-3-aug_6_scale_0.8.npz,W_003,train,55,aug_6_scale_0.8
W_003\3-3-aug_7_occlusion_0.05.npz,W_003,train,55,aug_7_occlusion_0.05
W_003\3-3-aug_8_occlusion_0.1&rotate_-5.npz,W_003,train,55,aug_8_occlusion_0.1&rotate_-5
W_003\3-3-aug_9_scale_1.2&occlusion_0.05.npz,W_003,train,55,aug_9_scale_1.2&occlusion_0.05
W_003\3-3-aug_10_occlusion_0.1.npz,W_003,train,55,aug_10_occlusion_0.1
W_003\3-3-aug_11_time_warp_0.8.npz,W_003,train,44,aug_11_time_warp_0.8
W_003\3-3-aug_12_time_warp_0.8.npz,W_003,train,44,aug_12_time_warp_0.8
W_003\3-3-aug_13_time_reverse_None&time_warp_0.8.npz,W_003,train,44,aug_13_time_reverse_None&time_warp_0.8
W_003\3-3-aug_14_time_warp_0.8&occlusion_0.1.npz,W_003,train,44,aug_14_time_warp_0.8&occlusion_0.1
W_003\3-30-original.npz,W_003,test,71,original
W_003\3-30-aug_1_scale_1.2&scale_0.8.npz,W_003,test,71,aug_1_scale_1.2&scale_0.8
W_003\3-30-aug_2_time_warp_1.2.npz,W_003,test,85,aug_2_time_warp_1.2
W_003\3-30-aug_3_rotate_-5.npz,W_003,test,71,aug_3_rotate_-5
W_003\3-30-aug_4_scale_1.2&occlusion_0.1.npz,W_003,test,71,aug_4_scale_1.2&occlusion_0.1
W_003\3-30-aug_5_rotate_-5&rotate_5.npz,W_003,test,71,aug_5_rotate_-5&rotate_5
W_003\3-30-aug_6_landmark_drop_0.2&time_warp_0.8.npz,W_003,test,56,aug_6_landmark_drop_0.2&time_warp_0.8
W_003\3-30-aug_7_jitter_0.015&jitter_0.025.npz,W_003,test,71,aug_7_jitter_0.015&jitter_0.025
W_003\3-30-aug_8_occlusion_0.1&scale_1.2.npz,W_003,test,71,aug_8_occlusion_0.1&scale_1.2
W_003\3-30-aug_9_time_warp_1.2.npz,W_003,test,85,aug_9_time_warp_1.2
W_003\3-30-aug_10_scale_0.8&occlusion_0.05.npz,W_003,test,71,aug_10_scale_0.8&occlusion_0.05
W_003\3-30-aug_11_occlusion_0.1&mirror_None.npz,W_003,test,71,aug_11_occlusion_0.1&mirror_None
W_003\3-30-aug_12_rotate_5.npz,W_003,test,71,aug_12_rotate_5
W_003\3-30-aug_13_jitter_0.025&jitter_0.015.npz,W_003,test,71,aug_13_jitter_0.025&jitter_0.015
W_003\3-30-aug_14_landmark_drop_0.2.npz,W_003,test,71,aug_14_landmark_drop_0.2
W_003\3-4-original.npz,W_003,train,75,original
W_003\3-4-aug_1_occlusion_0.1.npz,W_003,train,75,aug_1_occlusion_0.1
W_003\3-4-aug_2_time_warp_0.8.npz,W_003,train,60,aug_2_time_warp_0.8
W_003\3-4-aug_3_time_reverse_None&occlusion_0.1.npz,W_003,train,75,aug_3_time_reverse_None&occlusion_0.1
W_003\3-4-aug_4_scale_1.2.npz,W_003,train,75,aug_4_scale_1.2
W_003\3-4-aug_5_landmark_drop_0.2.npz,W_003,train,75,aug_5_landmark_drop_0.2
W_003\3-4-aug_6_landmark_drop_0.1.npz,W_003,train,75,aug_6_landmark_drop_0.1
W_003\3-4-aug_7_landmark_drop_0.2.npz,W_003,train,75,aug_7_landmark_drop_0.2
W_003\3-4-aug_8_time_reverse_None&time_warp_1.2.npz,W_003,train,90,aug_8_time_reverse_None&time_warp_1.2
W_003\3-4-aug_9_scale_0.8.npz,W_003,train,75,aug_9_scale_0.8
W_003\3-4-aug_10_time_reverse_None&occlusion_0.1.npz,W_003,train,75,aug_10_time_reverse_None&occlusion_0.1
W_003\3-4-aug_11_landmark_drop_0.1.npz,W_003,train,75,aug_11_landmark_drop_0.1
W_003\3-4-aug_12_time_warp_1.2&occlusion_0.05.npz,W_003,train,90,aug_12_time_warp_1.2&occlusion_0.05
W_003\3-4-aug_13_scale_1.2&occlusion_0.05.npz,W_003,train,75,aug_13_scale_1.2&occlusion_0.05
W_003\3-4-aug_14_jitter_0.025&scale_1.2.npz,W_003,train,75,aug_14_jitter_0.025&scale_1.2
W_003\3-5-original.npz,W_003,train,77,original
W_003\3-5-aug_1_scale_1.2.npz,W_003,train,77,aug_1_scale_1.2
W_003\3-5-aug_2_mirror_None.npz,W_003,train,77,aug_2_mirror_None
W_003\3-5-aug_3_time_warp_0.8.npz,W_003,train,61,aug_3_time_warp_0.8
W_003\3-5-aug_4_time_warp_0.8&landmark_drop_0.2.npz,W_003,train,61,aug_4_time_warp_0.8&landmark_drop_0.2
W_003\3-5-aug_5_jitter_0.015&occlusion_0.1.npz,W_003,train,77,aug_5_jitter_0.015&occlusion_0.1
W_003\3-5-aug_6_occlusion_0.05.npz,W_003,train,77,aug_6_occlusion_0.05
W_003\3-5-aug_7_time_reverse_None&landmark_drop_0.1.npz,W_003,train,77,aug_7_time_reverse_None&landmark_drop_0.1
W_003\3-5-aug_8_occlusion_0.1.npz,W_003,train,77,aug_8_occlusion_0.1
W_003\3-5-aug_9_jitter_0.025.npz,W_003,train,77,aug_9_jitter_0.025
W_003\3-5-aug_10_mirror_None&time_warp_0.8.npz,W_003,train,61,aug_10_mirror_None&time_warp_0.8
W_003\3-5-aug_11_occlusion_0.1&scale_1.2.npz,W_003,train,77,aug_11_occlusion_0.1&scale_1.2
W_003\3-5-aug_12_jitter_0.025.npz,W_003,train,77,aug_12_jitter_0.025
W_003\3-5-aug_13_jitter_0.025&landmark_drop_0.2.npz,W_003,train,77,aug_13_jitter_0.025&landmark_drop_0.2
W_003\3-5-aug_14_time_warp_0.8.npz,W_003,train,61,aug_14_time_warp_0.8
W_003\3-6-original.npz,W_003,val,43,original
W_003\3-6-aug_1_time_warp_0.8.npz,W_003,val,34,aug_1_time_warp_0.8
W_003\3-6-aug_2_jitter_0.025.npz,W_003,val,43,aug_2_jitter_0.025
W_003\3-6-aug_3_scale_0.8.npz,W_003,val,43,aug_3_scale_0.8
W_003\3-6-aug_4_time_warp_1.2&occlusion_0.05.npz,W_003,val,51,aug_4_time_warp_1.2&occlusion_0.05
W_003\3-6-aug_5_jitter_0.015&occlusion_0.05.npz,W_003,val,43,aug_5_jitter_0.015&occlusion_0.05
W_003\3-6-aug_6_occlusion_0.1.npz,W_003,val,43,aug_6_occlusion_0.1
W_003\3-6-aug_7_occlusion_0.1&time_warp_1.2.npz,W_003,val,51,aug_7_occlusion_0.1&time_warp_1.2
W_003\3-6-aug_8_landmark_drop_0.1&mirror_None.npz,W_003,val,43,aug_8_landmark_drop_0.1&mirror_None
W_003\3-6-aug_9_landmark_drop_0.1&time_reverse_None.npz,W_003,val,43,aug_9_landmark_drop_0.1&time_reverse_None
W_003\3-6-aug_10_scale_1.2.npz,W_003,val,43,aug_10_scale_1.2
W_003\3-6-aug_11_rotate_5&landmark_drop_0.1.npz,W_003,val,43,aug_11_rotate_5&landmark_drop_0.1
W_003\3-6-aug_12_time_warp_0.8&jitter_0.015.npz,W_003,val,34,aug_12_time_warp_0.8&jitter_0.015
W_003\3-6-aug_13_mirror_None&time_warp_1.2.npz,W_003,val,51,aug_13_mirror_None&time_warp_1.2
W_003\3-6-aug_14_occlusion_0.05.npz,W_003,val,43,aug_14_occlusion_0.05
W_003\3-7-original.npz,W_003,test,66,original
W_003\3-7-aug_1_time_reverse_None.npz,W_003,test,66,aug_1_time_reverse_None
W_003\3-7-aug_2_scale_0.8&time_reverse_None.npz,W_003,test,66,aug_2_scale_0.8&time_reverse_None
W_003\3-7-aug_3_occlusion_0.05.npz,W_003,test,66,aug_3_occlusion_0.05
W_003\3-7-aug_4_mirror_None.npz,W_003,test,66,aug_4_mirror_None
W_003\3-7-aug_5_time_reverse_None.npz,W_003,test,66,aug_5_time_reverse_None
W_003\3-7-aug_6_jitter_0.025.npz,W_003,test,66,aug_6_jitter_0.025
W_003\3-7-aug_7_landmark_drop_0.1&jitter_0.025.npz,W_003,test,66,aug_7_landmark_drop_0.1&jitter_0.025
W_003\3-7-aug_8_jitter_0.025.npz,W_003,test,66,aug_8_jitter_0.025
W_003\3-7-aug_9_jitter_0.025&time_reverse_None.npz,W_003,test,66,aug_9_jitter_0.025&time_reverse_None
W_003\3-7-aug_10_occlusion_0.05.npz,W_003,test,66,aug_10_occlusion_0.05
W_003\3-7-aug_11_occlusion_0.05&scale_0.8.npz,W_003,test,66,aug_11_occlusion_0.05&scale_0.8
W_003\3-7-aug_12_occlusion_0.1&jitter_0.025.npz,W_003,test,66,aug_12_occlusion_0.1&jitter_0.025
W_003\3-7-aug_13_landmark_drop_0.2.npz,W_003,test,66,aug_13_landmark_drop_0.2
W_003\3-7-aug_14_jitter_0.025.npz,W_003,test,66,aug_14_jitter_0.025
W_003\3-8-original.npz,W_003,test,88,original
W_003\3-8-aug_1_scale_1.2&time_warp_1.2.npz,W_003,test,105,aug_1_scale_1.2&time_warp_1.2
W_003\3-8-aug_2_rotate_-5.npz,W_003,test,88,aug_2_rotate_-5
W_003\3-8-aug_3_jitter_0.015.npz,W_003,test,88,aug_3_jitter_0.015
W_003\3-8-aug_4_scale_0.8.npz,W_003,test,88,aug_4_scale_0.8
W_003\3-8-aug_5_jitter_0.025&rotate_5.npz,W_003,test,88,aug_5_jitter_0.025&rotate_5
W_003\3-8-aug_6_mirror_None&time_warp_1.2.npz,W_003,test,105,aug_6_mirror_None&time_warp_1.2
W_003\3-8-aug_7_time_reverse_None&jitter_0.015.npz,W_003,test,88,aug_7_time_reverse_None&jitter_0.015
W_003\3-8-aug_8_landmark_drop_0.2&jitter_0.015.npz,W_003,test,88,aug_8_landmark_drop_0.2&jitter_0.015
W_003\3-8-aug_9_time_reverse_None.npz,W_003,test,88,aug_9_time_reverse_None
W_003\3-8-aug_10_occlusion_0.05&jitter_0.015.npz,W_003,test,88,aug_10_occlusion_0.05&jitter_0.015
W_003\3-8-aug_11_landmark_drop_0.1&scale_1.2.npz,W_003,test,88,aug_11_landmark_drop_0.1&scale_1.2
W_003\3-8-aug_12_time_warp_1.2.npz,W_003,test,105,aug_12_time_warp_1.2
W_003\3-8-aug_13_scale_1.2.npz,W_003,test,88,aug_13_scale_1.2
W_003\3-8-aug_14_landmark_drop_0.1.npz,W_003,test,88,aug_14_landmark_drop_0.1
W_003\3-9-original.npz,W_003,train,49,original
W_003\3-9-aug_1_rotate_5.npz,W_003,train,49,aug_1_rotate_5
W_003\3-9-aug_2_scale_0.8.npz,W_003,train,49,aug_2_scale_0.8
W_003\3-9-aug_3_landmark_drop_0.2.npz,W_003,train,49,aug_3_landmark_drop_0.2
W_003\3-9-aug_4_time_warp_0.8&time_warp_1.2.npz,W_003,train,46,aug_4_time_warp_0.8&time_warp_1.2
W_003\3-9-aug_5_jitter_0.015.npz,W_003,train,49,aug_5_jitter_0.015
W_003\3-9-aug_6_time_warp_1.2&jitter_0.025.npz,W_003,train,58,aug_6_time_warp_1.2&jitter_0.025
W_003\3-9-aug_7_time_warp_0.8.npz,W_003,train,39,aug_7_time_warp_0.8
W_003\3-9-aug_8_rotate_-5.npz,W_003,train,49,aug_8_rotate_-5
W_003\3-9-aug_9_scale_1.2&time_reverse_None.npz,W_003,train,49,aug_9_scale_1.2&time_reverse_None
W_003\3-9-aug_10_occlusion_0.05.npz,W_003,train,49,aug_10_occlusion_0.05
W_003\3-9-aug_11_landmark_drop_0.1&time_warp_0.8.npz,W_003,train,39,aug_11_landmark_drop_0.1&time_warp_0.8
W_003\3-9-aug_12_scale_1.2&time_warp_1.2.npz,W_003,train,58,aug_12_scale_1.2&time_warp_1.2
W_003\3-9-aug_13_jitter_0.025.npz,W_003,train,49,aug_13_jitter_0.025
W_003\3-9-aug_14_jitter_0.015.npz,W_003,train,49,aug_14_jitter_0.015
W_004\4-1-original.npz,W_004,test,99,original
W_004\4-1-aug_1_rotate_5.npz,W_004,test,99,aug_1_rotate_5
W_004\4-1-aug_2_rotate_5.npz,W_004,test,99,aug_2_rotate_5
W_004\4-1-aug_3_jitter_0.025.npz,W_004,test,99,aug_3_jitter_0.025
W_004\4-1-aug_4_landmark_drop_0.2.npz,W_004,test,99,aug_4_landmark_drop_0.2
W_004\4-1-aug_5_rotate_5&landmark_drop_0.1.npz,W_004,test,99,aug_5_rotate_5&landmark_drop_0.1
W_004\4-1-aug_6_time_warp_1.2&jitter_0.015.npz,W_004,test,118,aug_6_time_warp_1.2&jitter_0.015
W_004\4-1-aug_7_scale_1.2&scale_0.8.npz,W_004,test,99,aug_7_scale_1.2&scale_0.8
W_004\4-1-aug_8_rotate_5&landmark_drop_0.2.npz,W_004,test,99,aug_8_rotate_5&landmark_drop_0.2
W_004\4-1-aug_9_mirror_None.npz,W_004,test,99,aug_9_mirror_None
W_004\4-1-aug_10_landmark_drop_0.1&mirror_None.npz,W_004,test,99,aug_10_landmark_drop_0.1&mirror_None
